Symbol,Name,IndustryCode,Industry
01679,Risecomm Group Holdings Ltd,57201020,소프트웨어
00129,Asia Standard International Group Ltd,55102020,투자 관리 및 펀드 운영
01418,Sinomax Group Ltd,53204040,가정용 가구
06822,King's Flair International (Holdings) Ltd,51101010,상품 화학
00355,Century City International Holdings Ltd,60101010,"부동산 임대, 개발 및 운영"
00346,Yanchang Petroleum International Ltd,50103030,오일 및 가스 수송 서비스
01580,Da Sen Holdings Group Ltd,51301010,임업 및 목재 제품
03789,Royal Deluxe Holdings Ltd,52201020,건설 및 엔지니어링
06882,EGL Holdings Co Ltd,53301040,여가 및 오락시설
00681,Chinese People Holdings Co Ltd,50103030,오일 및 가스 수송 서비스
06860,FingerTango Inc,57201020,소프트웨어
03322,Win Hanverky Holdings Ltd,53202020,의류 및 액세서리
01987,Beng Soon Machinery Holdings Ltd,52201020,건설 및 엔지니어링
03662,Starjoy Wellness and Travel Co Ltd,56102010,의료 시설 및 서비스
00723,Reliance Global Holdings Ltd,51301010,임업 및 목재 제품
00721,China Financial International Investments Ltd,55601010,투자 지주 회사
01527,Zhejiang Tengy Environmental Technology Co Ltd Class H,52203010,환경 서비스 및 장비
01930,Shinelong Automotive Lightweight Application Ltd,52102010,산업용 기계 및 장비
01718,Wan Kei Group Holdings Ltd,52201020,건설 및 엔지니어링
06893,Hin Sang Group (International) Holding Co Ltd,56201040,제약
01845,Weigang Environmental Technology Holding Group Ltd,52203010,환경 서비스 및 장비
08509,Wine's Link International Holdings Ltd,54301020,식품 소매 및 유통
01447,SFK Construction Holdings Ltd,52201020,건설 및 엔지니어링
06663,IWS Group Holdings Ltd,52203030,고용 서비스
00922,Anxian Yuan China Holdings Ltd,54201030,개인 서비스
00295,Kong Sun Holdings Ltd,59101010,전력 유틸리티
01001,Hong Kong Shanghai Alliance Holdings Ltd,51201020,철 및 강철
01125,Lai Fung Holdings Ltd,60101010,"부동산 임대, 개발 및 운영"
01920,Junwea Group (China) Co Ltd,52201020,건설 및 엔지니어링
06978,Immunotech Biopharm Ltd,56202010,생명 공학 및 의학 연구
01362,SIS Mobile Holdings Ltd,57106020,전화 및 소형 장치
01941,Ye Xing Group Holdings Ltd,60101020,부동산 서비스
